38,169:0.0416666679084301 511:0.0416666679084301 729:0.0416666679084301 731:0.0416666679084301 831:0.0416666679084301 940:0.0416666679084301 998:0.0416666679084301 1239:0.0416666679084301 1546:0.0416666679084301 1757:0.0416666679084301 1797:0.0416666679084301 1984:0.0416666679084301 2143:0.0416666679084301 2324:0.0416666679084301 2330:0.0416666679084301 2539:0.0416666679084301 2615:0.0416666679084301 2641:0.0416666679084301 2835:0.0416666679084301 2902:0.0416666679084301 2926:0.0416666679084301 3060:0.0416666679084301 3230:0.0416666679084301 3413:0.0416666679084301
39,249:0.02857142873108387 290:0.02857142873108387 527:0.02857142873108387 553:0.02857142873108387 556:0.02857142873108387 565:0.02857142873108387 731:0.02857142873108387 744:0.02857142873108387 878:0.02857142873108387 921:0.02857142873108387 939:0.02857142873108387 1034:0.02857142873108387 1059:0.02857142873108387 1068:0.02857142873108387 1073:0.02857142873108387 1131:0.02857142873108387 1180:0.02857142873108387 1206:0.02857142873108387 1240:0.02857142873108387 1512:0.02857142873108387 1763:0.02857142873108387 1830:0.02857142873108387 1834:0.02857142873108387 1842:0.02857142873108387 1895:0.02857142873108387 2005:0.02857142873108387 2460:0.02857142873108387 2641:0.02857142873108387 2741:0.02857142873108387 2973:0.02857142873108387 2974:0.02857142873108387 3146:0.02857142873108387 3472:0.02857142873108387 3607:0.02857142873108387 3664:0.02857142873108387
40,41:0.029411764815449715 211:0.029411764815449715 245:0.029411764815449715 601:0.029411764815449715 852:0.029411764815449715 1048:0.029411764815449715 1089:0.029411764815449715 1192:0.029411764815449715 1239:0.029411764815449715 1511:0.029411764815449715 1569:0.029411764815449715 1623:0.029411764815449715 1842:0.029411764815449715 1915:0.029411764815449715 2025:0.029411764815449715 2111:0.029411764815449715 2138:0.029411764815449715 2221:0.029411764815449715 2335:0.029411764815449715 2388:0.029411764815449715 2436:0.029411764815449715 2460:0.029411764815449715 2533:0.029411764815449715 2568:0.029411764815449715 2615:0.029411764815449715 2750:0.029411764815449715 2852:0.029411764815449715 3257:0.029411764815449715 3338:0.029411764815449715 3412:0.029411764815449715 3413:0.029411764815449715 3579:0.029411764815449715 3605:0.029411764815449715 3647:0.029411764815449715
41,44:0.03999999910593033 168:0.03999999910593033 200:0.03999999910593033 247:0.03999999910593033 471:0.03999999910593033 550:0.03999999910593033 581:0.03999999910593033 663:0.03999999910593033 678:0.03999999910593033 1546:0.03999999910593033 1575:0.03999999910593033 1868:0.03999999910593033 1976:0.03999999910593033 1987:0.03999999910593033 2060:0.03999999910593033 2139:0.03999999910593033 2181:0.03999999910593033 2220:0.03999999910593033 2239:0.03999999910593033 2241:0.03999999910593033 2657:0.03999999910593033 2786:0.03999999910593033 2977:0.03999999910593033 3283:0.03999999910593033 3537:0.03999999910593033
42,22:0.03333333507180214 197:0.03333333507180214 278:0.03333333507180214 729:0.03333333507180214 731:0.03333333507180214 808:0.03333333507180214 865:0.03333333507180214 984:0.03333333507180214 1213:0.03333333507180214 1303:0.03333333507180214 1516:0.03333333507180214 1541:0.03333333507180214 1559:0.03333333507180214 1611:0.03333333507180214 1846:0.03333333507180214 1932:0.03333333507180214 1987:0.03333333507180214 1989:0.03333333507180214 2134:0.03333333507180214 2539:0.03333333507180214 2852:0.03333333507180214 3163:0.03333333507180214 3249:0.03333333507180214 3339:0.03333333507180214 3472:0.03333333507180214 3502:0.03333333507180214 3525:0.03333333507180214 3541:0.03333333507180214 3647:0.03333333507180214 3693:0.03333333507180214
43,28:0.02500000037252903 61:0.02500000037252903 65:0.02500000037252903 110:0.02500000037252903 140:0.02500000037252903 380:0.02500000037252903 532:0.02500000037252903 553:0.02500000037252903 579:0.02500000037252903 657:0.02500000037252903 708:0.02500000037252903 881:0.02500000037252903 995:0.02500000037252903 1060:0.02500000037252903 1244:0.02500000037252903 1274:0.02500000037252903 1351:0.02500000037252903 1354:0.02500000037252903 1565:0.02500000037252903 1613:0.02500000037252903 1693:0.02500000037252903 1746:0.02500000037252903 1868:0.02500000037252903 1932:0.02500000037252903 1968:0.02500000037252903 2053:0.02500000037252903 2251:0.02500000037252903 2310:0.02500000037252903 2509:0.02500000037252903 2641:0.02500000037252903 2727:0.02500000037252903 2884:0.02500000037252903 2994:0.02500000037252903 3047:0.02500000037252903 3057:0.02500000037252903 3156:0.02500000037252903 3184:0.02500000037252903 3427:0.02500000037252903 3579:0.02500000037252903 3605:0.02500000037252903
44,36:0.03125 84:0.03125 142:0.03125 168:0.03125 489:0.03125 591:0.03125 637:0.03125 699:0.03125 719:0.03125 752:0.03125 805:0.03125 869:0.03125 1038:0.03125 1097:0.03125 1210:0.03125 1534:0.03125 1618:0.03125 1721:0.03125 1865:0.03125 2086:0.03125 2285:0.03125 2539:0.03125 2660:0.03125 2662:0.03125 2684:0.03125 2876:0.03125 3230:0.03125 3329:0.03125 3348:0.03125 3493:0.03125 3525:0.03125 3603:0.03125
45,102:0.02857142873108387 169:0.02857142873108387 230:0.02857142873108387 240:0.02857142873108387 307:0.02857142873108387 365:0.02857142873108387 601:0.02857142873108387 655:0.02857142873108387 808:0.02857142873108387 1075:0.02857142873108387 1239:0.02857142873108387 1868:0.02857142873108387 1922:0.02857142873108387 2231:0.02857142873108387 2239:0.02857142873108387 2241:0.02857142873108387 2321:0.02857142873108387 2364:0.02857142873108387 2374:0.02857142873108387 2436:0.02857142873108387 2539:0.02857142873108387 2544:0.02857142873108387 2565:0.02857142873108387 2594:0.02857142873108387 2615:0.02857142873108387 2686:0.02857142873108387 2713:0.02857142873108387 2953:0.02857142873108387 2971:0.02857142873108387 2983:0.02857142873108387 3126:0.02857142873108387 3213:0.02857142873108387 3662:0.02857142873108387 3670:0.02857142873108387 3679:0.02857142873108387
46,34:0.03125 565:0.03125 591:0.03125 609:0.03125 629:0.03125 699:0.03125 754:0.03125 984:0.03125 1073:0.03125 1350:0.03125 1471:0.03125 1505:0.03125 1605:0.03125 1842:0.03125 1968:0.03125 2061:0.03125 2123:0.03125 2173:0.03125 2470:0.03125 2518:0.03125 2570:0.03125 2736:0.03125 2790:0.03125 2902:0.03125 2912:0.03125 2913:0.03125 3050:0.03125 3055:0.03125 3257:0.03125 3564:0.03125 3639:0.03125 3647:0.03125
47,9:0.03846153989434242 36:0.03846153989434242 65:0.03846153989434242 75:0.03846153989434242 503:0.03846153989434242 590:0.03846153989434242 804:0.03846153989434242 831:0.03846153989434242 1058:0.03846153989434242 1239:0.03846153989434242 1411:0.03846153989434242 1595:0.03846153989434242 1627:0.03846153989434242 1940:0.03846153989434242 2091:0.03846153989434242 2259:0.03846153989434242 2266:0.03846153989434242 2615:0.03846153989434242 2733:0.03846153989434242 2991:0.03846153989434242 3050:0.03846153989434242 3171:0.03846153989434242 3226:0.03846153989434242 3425:0.03846153989434242 3483:0.03846153989434242 3489:0.03846153989434242
48,404:0.043478261679410934 752:0.043478261679410934 823:0.043478261679410934 852:0.043478261679410934 951:0.043478261679410934 987:0.043478261679410934 1033:0.043478261679410934 1075:0.043478261679410934 1576:0.043478261679410934 1730:0.043478261679410934 2048:0.043478261679410934 2064:0.043478261679410934 2458:0.043478261679410934 2614:0.043478261679410934 2615:0.043478261679410934 2884:0.043478261679410934 2894:0.043478261679410934 2924:0.043478261679410934 3126:0.043478261679410934 3151:0.043478261679410934 3267:0.043478261679410934 3554:0.043478261679410934 3579:0.043478261679410934
49,213:0.0357142873108387 299:0.0357142873108387 468:0.0357142873108387 631:0.0357142873108387 731:0.0357142873108387 744:0.0357142873108387 1066:0.0357142873108387 1067:0.0357142873108387 1134:0.0357142873108387 1407:0.0357142873108387 1442:0.0357142873108387 1731:0.0357142873108387 1846:0.0357142873108387 1970:0.0357142873108387 2330:0.0357142873108387 2570:0.0357142873108387 2641:0.0357142873108387 2663:0.0357142873108387 2745:0.0357142873108387 2750:0.0357142873108387 2795:0.0357142873108387 2941:0.0357142873108387 3090:0.0357142873108387 3136:0.0357142873108387 3230:0.0357142873108387 3288:0.0357142873108387 3327:0.0357142873108387 3605:0.0357142873108387
50,249:0.0555555559694767 553:0.0555555559694767 690:0.0555555559694767 1218:0.0555555559694767 1409:0.0555555559694767 1708:0.0555555559694767 1778:0.0555555559694767 1891:0.0555555559694767 1993:0.0555555559694767 1994:0.0555555559694767 2021:0.0555555559694767 2078:0.0555555559694767 2410:0.0555555559694767 2576:0.0555555559694767 2762:0.0555555559694767 3047:0.0555555559694767 3065:0.0555555559694767 3104:0.0555555559694767
51,149:0.0357142873108387 570:0.0357142873108387 582:0.0357142873108387 719:0.0357142873108387 744:0.0357142873108387 995:0.0357142873108387 1032:0.0357142873108387 1048:0.0357142873108387 1072:0.0357142873108387 1160:0.0357142873108387 1787:0.0357142873108387 1846:0.0357142873108387 2144:0.0357142873108387 2374:0.0357142873108387 2477:0.0357142873108387 2594:0.0357142873108387 2641:0.0357142873108387 2718:0.0357142873108387 2884:0.0357142873108387 2973:0.0357142873108387 2974:0.0357142873108387 3034:0.0357142873108387 3083:0.0357142873108387 3115:0.0357142873108387 3126:0.0357142873108387 3472:0.0357142873108387 3501:0.0357142873108387 3579:0.0357142873108387
52,18:0.03703703731298447 245:0.03703703731298447 406:0.03703703731298447 505:0.03703703731298447 703:0.03703703731298447 822:0.03703703731298447 831:0.03703703731298447 1059:0.03703703731298447 1068:0.03703703731298447 1070:0.03703703731298447 1083:0.03703703731298447 1104:0.03703703731298447 1191:0.03703703731298447 1242:0.03703703731298447 1274:0.03703703731298447 1422:0.03703703731298447 1618:0.03703703731298447 1651:0.03703703731298447 1920:0.03703703731298447 2010:0.03703703731298447 2310:0.03703703731298447 2539:0.03703703731298447 2618:0.03703703731298447 2641:0.03703703731298447 2945:0.03703703731298447 3249:0.03703703731298447 3403:0.03703703731298447
53,44:0.032258063554763794 72:0.032258063554763794 168:0.032258063554763794 672:0.032258063554763794 673:0.032258063554763794 729:0.032258063554763794 921:0.032258063554763794 1002:0.032258063554763794 1064:0.032258063554763794 1105:0.032258063554763794 1662:0.032258063554763794 1846:0.032258063554763794 1976:0.032258063554763794 1984:0.032258063554763794 2085:0.032258063554763794 2258:0.032258063554763794 2443:0.032258063554763794 2733:0.032258063554763794 2734:0.032258063554763794 2740:0.032258063554763794 2754:0.032258063554763794 2758:0.032258063554763794 2922:0.032258063554763794 2941:0.032258063554763794 3045:0.032258063554763794 3361:0.032258063554763794 3515:0.032258063554763794 3535:0.032258063554763794 3579:0.032258063554763794 3619:0.032258063554763794 3661:0.032258063554763794
54,25:0.03448275849223137 169:0.03448275849223137 272:0.03448275849223137 358:0.03448275849223137 484:0.03448275849223137 493:0.03448275849223137 631:0.03448275849223137 841:0.03448275849223137 1215:0.03448275849223137 1239:0.03448275849223137 1290:0.03448275849223137 1372:0.03448275849223137 1442:0.03448275849223137 1605:0.03448275849223137 2143:0.03448275849223137 2176:0.03448275849223137 2280:0.03448275849223137 2323:0.03448275849223137 2467:0.03448275849223137 2539:0.03448275849223137 2615:0.03448275849223137 2691:0.03448275849223137 2851:0.03448275849223137 2913:0.03448275849223137 2920:0.03448275849223137 2966:0.03448275849223137 3444:0.03448275849223137 3463:0.03448275849223137 3644:0.03448275849223137
55,168:0.03333333507180214 396:0.03333333507180214 552:0.03333333507180214 560:0.03333333507180214 563:0.03333333507180214 729:0.03333333507180214 731:0.03333333507180214 762:0.03333333507180214 833:0.03333333507180214 852:0.03333333507180214 987:0.03333333507180214 1008:0.03333333507180214 1233:0.03333333507180214 1322:0.03333333507180214 1733:0.03333333507180214 1760:0.03333333507180214 1797:0.03333333507180214 1846:0.03333333507180214 2077:0.03333333507180214 2111:0.03333333507180214 2191:0.03333333507180214 2339:0.03333333507180214 2563:0.03333333507180214 2836:0.03333333507180214 2852:0.03333333507180214 3019:0.03333333507180214 3108:0.03333333507180214 3126:0.03333333507180214 3163:0.03333333507180214 3647:0.03333333507180214
56,18:0.02777777798473835 65:0.02777777798473835 110:0.02777777798473835 386:0.02777777798473835 510:0.02777777798473835 559:0.02777777798473835 621:0.02777777798473835 699:0.02777777798473835 836:0.02777777798473835 889:0.02777777798473835 928:0.02777777798473835 939:0.02777777798473835 964:0.02777777798473835 1046:0.02777777798473835 1154:0.02777777798473835 1624:0.02777777798473835 1700:0.02777777798473835 1851:0.02777777798473835 2062:0.02777777798473835 2093:0.02777777798473835 2233:0.02777777798473835 2248:0.02777777798473835 2286:0.02777777798473835 2327:0.02777777798473835 2446:0.02777777798473835 2573:0.02777777798473835 2859:0.02777777798473835 2960:0.02777777798473835 3027:0.02777777798473835 3058:0.02777777798473835 3403:0.02777777798473835 3472:0.02777777798473835 3514:0.02777777798473835 3627:0.02777777798473835 3637:0.02777777798473835 3671:0.02777777798473835
57,169:0.0714285746216774 171:0.0714285746216774 387:0.0714285746216774 715:0.0714285746216774 844:0.0714285746216774 1107:0.0714285746216774 2254:0.0714285746216774 2330:0.0714285746216774 2498:0.0714285746216774 2539:0.0714285746216774 2565:0.0714285746216774 2977:0.0714285746216774 3488:0.0714285746216774 3492:0.0714285746216774
58,46:0.019999999552965164 65:0.019999999552965164 71:0.019999999552965164 179:0.019999999552965164 196:0.019999999552965164 197:0.019999999552965164 209:0.019999999552965164 232:0.019999999552965164 244:0.019999999552965164 300:0.019999999552965164 354:0.019999999552965164 494:0.019999999552965164 556:0.019999999552965164 561:0.019999999552965164 563:0.019999999552965164 643:0.019999999552965164 752:0.019999999552965164 944:0.019999999552965164 1040:0.019999999552965164 1066:0.019999999552965164 1140:0.019999999552965164 1239:0.019999999552965164 1287:0.019999999552965164 1574:0.019999999552965164 1588:0.019999999552965164 1613:0.019999999552965164 1618:0.019999999552965164 1763:0.019999999552965164 1789:0.019999999552965164 1874:0.019999999552965164 1892:0.019999999552965164 2183:0.019999999552965164 2186:0.019999999552965164 2191:0.019999999552965164 2276:0.019999999552965164 2335:0.019999999552965164 2374:0.019999999552965164 2537:0.019999999552965164 2563:0.019999999552965164 2597:0.019999999552965164 2615:0.019999999552965164 2740:0.019999999552965164 3058:0.019999999552965164 3213:0.019999999552965164 3359:0.019999999552965164 3377:0.019999999552965164 3514:0.019999999552965164 3523:0.019999999552965164 3554:0.019999999552965164 3584:0.019999999552965164
59,162:0.03333333507180214 565:0.03333333507180214 601:0.03333333507180214 625:0.03333333507180214 635:0.03333333507180214 731:0.03333333507180214 744:0.03333333507180214 1279:0.03333333507180214 1337:0.03333333507180214 1604:0.03333333507180214 1623:0.03333333507180214 1846:0.03333333507180214 1909:0.03333333507180214 1932:0.03333333507180214 1959:0.03333333507180214 1987:0.03333333507180214 2549:0.03333333507180214 2608:0.03333333507180214 2615:0.03333333507180214 2720:0.03333333507180214 2745:0.03333333507180214 2872:0.03333333507180214 2918:0.03333333507180214 2990:0.03333333507180214 3083:0.03333333507180214 3135:0.03333333507180214 3263:0.03333333507180214 3472:0.03333333507180214 3548:0.03333333507180214 3579:0.03333333507180214
